Category,City,Customer Name,Manufacturer,Order Date,Order ID,Postal Code,Product Name,Region,Segment,Ship Date,Ship Mode,State,Sub-Category,Discount,Profit,Profit Ratio,Quantity,Sales,Order Year,Order Month
Office Supplies,Los Angeles,Bill Donatelli,Other,2016-11-27,CA-2014-107125,90045,Premium Transparent Presentation Covers by GBC,West,Consumer,2016-12-02,Standard Class,California,Binders,0.20,41.00,0.35,7,117.00,2016,11
Furniture,Los Angeles,Bill Donatelli,Eldon,2016-11-27,CA-2014-107125,90045,Eldon 200 Class Desk Accessories,West,Consumer,2016-12-02,Standard Class,California,Furnishings,0.00,6.00,0.32,3,19.00,2016,11
Technology,Los Angeles,Doug O'Connell,Griffin,2016-11-27,CA-2014-133207,90036,Griffin GC17055 Auxiliary Audio Cable,West,Consumer,2016-12-03,Standard Class,California,Phones,0.20,6.00,0.10,4,58.00,2016,11
Office Supplies,New York City,Resi Pölking,Other,2016-11-27,CA-2014-103352,10011,American Pencil,East,Consumer,2016-11-30,Second Class,New York,Art,0.00,2.00,0.29,3,7.00,2016,11
Office Supplies,New York City,Resi Pölking,Avery,2016-11-27,CA-2014-103352,10011,"Avery Flip-Chart Easel Binder, Black",East,Consumer,2016-11-30,Second Class,New York,Binders,0.20,36.00,0.34,6,107.00,2016,11
Office Supplies,Columbus,Justin Ritter,Xerox,2016-11-27,CA-2014-159506,47201,Xerox 1909,Central,Corporate,2016-12-02,Standard Class,Indiana,Paper,0.00,73.00,0.46,6,158.00,2016,11
Office Supplies,Columbus,Justin Ritter,GBC,2016-11-27,CA-2014-159506,47201,GBC DocuBind P100 Manual Binding Machine,Central,Corporate,2016-12-02,Standard Class,Indiana,Binders,0.00,224.00,0.45,3,498.00,2016,11
Furniture,Philadelphia,Ross Baird,Deflect-o,2016-11-28,US-2014-110576,19120,"Deflect-o RollaMat Studded, Beveled Mat for Medium Pile Carpeting",East,Home Office,2016-12-02,Standard Class,Pennsylvania,Furnishings,0.20,-13.00,-0.03,7,516.00,2016,11
Furniture,Philadelphia,Ross Baird,Luxo,2016-11-28,US-2014-110576,19120,Luxo Professional Fluorescent Magnifier Lamp with Clamp-Mount Base,East,Home Office,2016-12-02,Standard Class,Pennsylvania,Furnishings,0.20,76.00,0.08,6,1007.00,2016,11
Furniture,Philadelphia,Ross Baird,Riverside,2016-11-28,US-2014-110576,19120,"Riverside Furniture Oval Coffee Table, Oval End Table, End Table with Drawer",East,Home Office,2016-12-02,Standard Class,Pennsylvania,Tables,0.40,-620.00,-0.30,12,2065.00,2016,11
Office Supplies,Philadelphia,Ross Baird,Xerox,2016-11-28,US-2014-110576,19120,Xerox 210,East,Home Office,2016-12-02,Standard Class,Pennsylvania,Paper,0.20,5.00,0.35,3,16.00,2016,11
Office Supplies,Philadelphia,Ross Baird,Xerox,2016-11-28,US-2014-110576,19120,Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright),East,Home Office,2016-12-02,Standard Class,Pennsylvania,Paper,0.20,8.00,0.31,6,25.00,2016,11
Office Supplies,Denver,Rick Hansen,Other,2016-11-28,CA-2014-121538,80219,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",West,Consumer,2016-12-01,First Class,Colorado,Paper,0.20,31.00,0.35,2,89.00,2016,11
Technology,New York City,Deirdre Greer,Other,2016-11-28,CA-2014-123372,10035,Google Nexus 5,East,Corporate,2016-12-02,Standard Class,New York,Phones,0.00,495.00,0.25,11,1980.00,2016,11
Office Supplies,New York City,Deirdre Greer,Other,2016-11-28,CA-2014-123372,10035,"Blue String-Tie & Button Interoffice Envelopes, 10 x 13",East,Corporate,2016-12-02,Standard Class,New York,Envelopes,0.00,36.00,0.45,2,80.00,2016,11
Office Supplies,Baltimore,Lindsay Shagiari,BIC,2016-11-28,CA-2014-117702,21215,BIC Brite Liner Grip Highlighters,East,Home Office,2016-12-04,Standard Class,Maryland,Art,0.00,1.00,0.45,1,2.00,2016,11
Furniture,Baltimore,Lindsay Shagiari,Luxo,2016-11-28,CA-2014-117702,21215,Luxo Professional Fluorescent Magnifier Lamp with Clamp-Mount Base,East,Home Office,2016-12-04,Standard Class,Maryland,Furnishings,0.00,273.00,0.26,5,1049.00,2016,11
Furniture,Baltimore,Lindsay Shagiari,Eldon,2016-11-28,CA-2014-117702,21215,"Eldon Image Series Desk Accessories, Burgundy",East,Home Office,2016-12-04,Standard Class,Maryland,Furnishings,0.00,8.00,0.36,5,21.00,2016,11
Office Supplies,San Diego,Emily Phan,Other,2016-11-28,CA-2014-131303,92037,Round Specialty Laser Printer Labels,West,Consumer,2016-12-02,Standard Class,California,Labels,0.00,29.00,0.47,5,63.00,2016,11
Furniture,Chattanooga,Ted Trevino,Hon,2016-11-29,CA-2014-108035,37421,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",South,Consumer,2016-12-03,Standard Class,Tennessee,Chairs,0.20,49.00,0.13,2,390.00,2016,11
Furniture,Chattanooga,Ted Trevino,Executive Impressions,2016-11-29,CA-2014-108035,37421,"Executive Impressions 13"" Chairman Wall Clock",South,Consumer,2016-12-03,Standard Class,Tennessee,Furnishings,0.20,19.00,0.19,5,102.00,2016,11
Office Supplies,New York City,Harold Pawlan,Other,2016-11-30,CA-2014-111689,10024,Lock-Up Easel 'Spel-Binder',East,Home Office,2016-12-02,Second Class,New York,Binders,0.20,23.00,0.34,3,68.00,2016,11
Furniture,New York City,Harold Pawlan,SAFCO,2016-11-30,CA-2014-111689,10024,SAFCO Arco Folding Chair,East,Home Office,2016-12-02,Second Class,New York,Chairs,0.10,262.00,0.21,5,1243.00,2016,11
Office Supplies,Jackson,Scott Williamson,Other,2016-11-30,CA-2014-119305,39212,Home/Office Personal File Carts,South,Consumer,2016-12-04,Standard Class,Mississippi,Storage,0.00,43.00,0.25,5,174.00,2016,11
Office Supplies,Newark,Max Engle,Boston,2016-11-30,CA-2014-116645,19711,"BOSTON Ranger #55 Pencil Sharpener, Black",East,Consumer,2016-12-04,Standard Class,Delaware,Art,0.00,45.00,0.29,6,156.00,2016,11
Office Supplies,Toledo,Max Ludwig,Kensington,2016-11-30,US-2014-120089,43615,Kensington 7 Outlet MasterPiece Power Center with Fax/Phone Line Protection,East,Home Office,2016-11-30,Same Day,Ohio,Appliances,0.20,83.00,0.13,4,664.00,2016,11
Technology,Miami,Parhena Norris,OtterBox,2016-11-30,US-2014-148768,33180,OtterBox Defender Series Case - Samsung Galaxy S4,South,Home Office,2016-12-02,Second Class,Florida,Phones,0.20,9.00,0.13,3,72.00,2016,11
Office Supplies,Edinburg,Stuart Calhoun,OIC,2016-11-30,CA-2014-102267,78539,Binder Clips by OIC,Central,Consumer,2016-12-04,Standard Class,Texas,Fasteners,0.20,1.00,0.35,2,2.00,2016,11
Technology,Burlington,Shahid Collister,Logitech,2016-11-30,CA-2014-142090,27217,Logitech Wireless Gaming Headset G930,South,Consumer,2016-12-07,Standard Class,North Carolina,Accessories,0.20,82.00,0.21,3,384.00,2016,11
Furniture,Burlington,Shahid Collister,Bush,2016-11-30,CA-2014-142090,27217,Bush Advantage Collection Racetrack Conference Table,South,Consumer,2016-12-07,Standard Class,North Carolina,Tables,0.40,-653.00,-0.37,7,1782.00,2016,11
Office Supplies,New York City,Victor Preis,Iris,2016-11-30,CA-2014-105333,10011,"Iris 3-Drawer Stacking Bin, Black",East,Home Office,2016-12-04,Standard Class,New York,Storage,0.00,2.00,0.02,4,84.00,2016,11
Technology,New York City,Victor Preis,Panasonic,2016-11-30,CA-2014-105333,10011,Panasonic Business Telephones KX-T7736,East,Home Office,2016-12-04,Standard Class,New York,Phones,0.00,164.00,0.30,3,546.00,2016,11
Office Supplies,New York City,Victor Preis,Fellowes,2016-11-30,CA-2014-105333,10011,Fellowes Officeware Wire Shelving,East,Home Office,2016-12-04,Standard Class,New York,Storage,0.00,5.00,0.02,3,269.00,2016,11
Furniture,San Francisco,Maria Zettner,Other,2016-11-30,CA-2014-107314,94109,Contemporary Borderless Frame,West,Home Office,2016-12-03,First Class,California,Furnishings,0.00,10.00,0.37,3,26.00,2016,11
Technology,El Paso,Bart Pistole,SanDisk,2016-11-30,CA-2014-137365,79907,SanDisk Ultra 64 GB MicroSDHC Class 10 Memory Card,Central,Corporate,2016-12-03,Second Class,Texas,Accessories,0.20,-11.00,-0.11,3,96.00,2016,11
Furniture,Philadelphia,Trudy Brown,Global,2016-11-30,US-2014-165456,19134,Global Commerce Series Low-Back Swivel/Tilt Chairs,East,Consumer,2016-12-03,First Class,Pennsylvania,Chairs,0.30,-15.00,-0.01,6,1079.00,2016,11
Office Supplies,Saginaw,Joseph Holt,Tennsco,2016-12-01,CA-2014-135860,48601,"Tennsco Lockers, Gray",Central,Consumer,2016-12-07,Standard Class,Michigan,Storage,0.00,6.00,0.07,4,84.00,2016,12
Technology,Saginaw,Joseph Holt,Panasonic,2016-12-01,CA-2014-135860,48601,Panasonic KX-TG6844B Expandable Digital Cordless Telephone,Central,Consumer,2016-12-07,Standard Class,Michigan,Phones,0.00,36.00,0.27,2,132.00,2016,12
Office Supplies,Saginaw,Joseph Holt,Avery,2016-12-01,CA-2014-135860,48601,"Avery Durable Slant Ring Binders, No Labels",Central,Consumer,2016-12-07,Standard Class,Michigan,Binders,0.00,7.00,0.47,4,16.00,2016,12
Office Supplies,Saginaw,Joseph Holt,Advantus,2016-12-01,CA-2014-135860,48601,"Advantus Push Pins, Aluminum Head",Central,Consumer,2016-12-07,Standard Class,Michigan,Fasteners,0.00,16.00,0.31,9,52.00,2016,12
Office Supplies,Saginaw,Joseph Holt,Gould Plastics,2016-12-01,CA-2014-135860,48601,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",Central,Consumer,2016-12-07,Standard Class,Michigan,Storage,0.00,4.00,0.04,1,92.00,2016,12
Technology,New York City,Craig Carreira,Other,2016-12-01,CA-2014-163139,10009,Sabrent 4-Port USB 2.0 Hub,East,Consumer,2016-12-03,Second Class,New York,Accessories,0.00,7.00,0.34,3,20.00,2016,12
Office Supplies,New York City,Craig Carreira,SAFCO,2016-12-01,CA-2014-163139,10009,Safco Industrial Shelving,East,Consumer,2016-12-03,Second Class,New York,Storage,0.00,7.00,0.03,3,222.00,2016,12
Office Supplies,New York City,Craig Carreira,Acco,2016-12-01,CA-2014-163139,10009,Acco 3-Hole Punch,East,Consumer,2016-12-03,Second Class,New York,Binders,0.20,6.00,0.35,5,18.00,2016,12
Technology,Denver,Dianna Vittorini,GE,2016-12-01,CA-2014-145233,80219,GE 30524EE4,West,Consumer,2016-12-05,Standard Class,Colorado,Phones,0.20,53.00,0.11,3,470.00,2016,12
Technology,Denver,Dianna Vittorini,AT&T,2016-12-01,CA-2014-145233,80219,AT&T SB67148 SynJ,West,Consumer,2016-12-05,Standard Class,Colorado,Phones,0.20,9.00,0.09,2,106.00,2016,12
Office Supplies,Denver,Dianna Vittorini,Fellowes,2016-12-01,CA-2014-145233,80219,Fellowes Basic Home/Office Series Surge Protectors,West,Consumer,2016-12-05,Standard Class,Colorado,Appliances,0.20,4.00,0.11,3,31.00,2016,12
Office Supplies,Denver,Dianna Vittorini,Other,2016-12-01,CA-2014-145233,80219,Recycled Pressboard Report Cover with Reinforced Top Hinge,West,Consumer,2016-12-05,Standard Class,Colorado,Binders,0.70,-5.00,-0.70,7,7.00,2016,12
Technology,Denver,Dianna Vittorini,Jabra,2016-12-01,CA-2014-145233,80219,Jabra BIZ 2300 Duo QD Duo Corded Headset,West,Consumer,2016-12-05,Standard Class,Colorado,Phones,0.20,30.00,0.08,4,406.00,2016,12
Office Supplies,Philadelphia,Erica Hernandez,Other,2016-12-01,CA-2014-144862,19143,Quality Park Security Envelopes,East,Home Office,2016-12-05,Standard Class,Pennsylvania,Envelopes,0.20,35.00,0.34,5,105.00,2016,12
Technology,Philadelphia,Erica Hernandez,Belkin,2016-12-01,CA-2014-144862,19143,"Belkin SportFit Armband For iPhone 5s/5c, Fuchsia",East,Home Office,2016-12-05,Standard Class,Pennsylvania,Phones,0.40,9.00,0.15,7,63.00,2016,12
Technology,Grand Prairie,Sarah Jordon,Cisco,2016-12-01,CA-2014-113355,75051,Cisco SPA112 2 Port Phone Adapter,Central,Consumer,2016-12-05,Standard Class,Texas,Phones,0.20,25.00,0.11,5,220.00,2016,12
Furniture,Grand Prairie,Sarah Jordon,DMI,2016-12-01,CA-2014-113355,75051,DMI Arturo Collection Mission-style Design Wood Chair,Central,Consumer,2016-12-05,Standard Class,Texas,Chairs,0.30,-18.00,-0.06,3,317.00,2016,12
Office Supplies,Los Angeles,Clay Cheatham,Xerox,2016-12-01,CA-2014-118542,90008,Xerox 1905,West,Consumer,2016-12-05,Standard Class,California,Paper,0.00,22.00,0.48,7,45.00,2016,12
Office Supplies,Los Angeles,Clay Cheatham,Cardinal,2016-12-01,CA-2014-118542,90008,"Cardinal HOLDit! Binder Insert Strips,Extra Strips",West,Consumer,2016-12-05,Standard Class,California,Binders,0.20,4.00,0.36,2,10.00,2016,12
Office Supplies,Philadelphia,Ralph Arnett,Other,2016-12-01,CA-2014-127313,19120,Personal File Boxes with Fold-Down Carry Handle,East,Consumer,2016-12-04,First Class,Pennsylvania,Storage,0.20,2.00,0.06,3,37.00,2016,12
Furniture,Philadelphia,Ralph Arnett,Ultra,2016-12-01,CA-2014-127313,19120,"Ultra Door Kickplate, 8""H x 34""W",East,Consumer,2016-12-04,First Class,Pennsylvania,Furnishings,0.20,14.00,0.18,5,79.00,2016,12
Office Supplies,Fairfield,Alan Dominguez,Xerox,2016-12-01,CA-2014-143245,6824,Xerox 214,East,Home Office,2016-12-06,Standard Class,Connecticut,Paper,0.00,9.00,0.48,3,19.00,2016,12
Furniture,Fairfield,Alan Dominguez,Global,2016-12-01,CA-2014-143245,6824,Global Comet Stacking Armless Chair,East,Home Office,2016-12-06,Standard Class,Connecticut,Chairs,0.00,251.00,0.28,3,897.00,2016,12
Furniture,Marion,Matthew Grinstein,Other,2016-12-01,CA-2014-145660,43302,Magna Visual Magnetic Picture Hangers,East,Home Office,2016-12-03,First Class,Ohio,Furnishings,0.20,2.00,0.23,2,8.00,2016,12
Office Supplies,San Antonio,Maribeth Yedwab,Xerox,2016-12-01,CA-2014-138618,78207,Xerox 201,Central,Corporate,2016-12-08,Standard Class,Texas,Paper,0.20,4.00,0.35,2,10.00,2016,12
Office Supplies,Seattle,Sean O'Donnell,Xerox,2016-12-01,CA-2014-166926,98105,Xerox 1947,West,Consumer,2016-12-08,Standard Class,Washington,Paper,0.00,19.00,0.45,7,42.00,2016,12
Furniture,Seattle,Sean O'Donnell,Hon,2016-12-01,CA-2014-166926,98105,"Hon Metal Bookcases, Putty",West,Consumer,2016-12-08,Standard Class,Washington,Bookcases,0.00,41.00,0.29,2,142.00,2016,12
Office Supplies,Seattle,Sally Hughsby,Ibico,2016-12-01,CA-2014-101805,98105,Ibico Presentation Index for Binding Systems,West,Corporate,2016-12-06,Standard Class,Washington,Binders,0.20,5.00,0.34,5,16.00,2016,12
Furniture,Seattle,Sally Hughsby,Eldon,2016-12-01,CA-2014-101805,98105,Eldon Wave Desk Accessories,West,Corporate,2016-12-06,Standard Class,Washington,Furnishings,0.00,31.00,0.44,12,71.00,2016,12
Office Supplies,Seattle,Sally Hughsby,Tennsco,2016-12-01,CA-2014-101805,98105,"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand",West,Corporate,2016-12-06,Standard Class,Washington,Storage,0.00,5.00,0.01,4,541.00,2016,12
Furniture,Stockton,Max Ludwig,Tenex,2016-12-01,CA-2014-103968,95207,"Tenex ""The Solids"" Textured Chair Mats",West,Home Office,2016-12-07,Standard Class,California,Furnishings,0.00,107.00,0.17,9,630.00,2016,12
Office Supplies,Philadelphia,Sean Christensen,Avery,2016-12-01,CA-2014-122539,19140,Avery 483,East,Consumer,2016-12-05,Standard Class,Pennsylvania,Labels,0.20,5.00,0.33,4,16.00,2016,12
Office Supplies,Philadelphia,Sean Christensen,Acco,2016-12-01,CA-2014-122539,19140,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Dark Blue",East,Consumer,2016-12-05,Standard Class,Pennsylvania,Binders,0.70,-6.00,-0.70,7,8.00,2016,12
Furniture,Philadelphia,Sean Christensen,Global,2016-12-01,CA-2014-122539,19140,Global Commerce Series High-Back Swivel/Tilt Chairs,East,Consumer,2016-12-05,Standard Class,Pennsylvania,Chairs,0.30,-28.00,-0.07,2,399.00,2016,12
Office Supplies,San Francisco,Victoria Wilson,Fellowes,2016-12-02,CA-2014-116715,94122,"Fellowes Mobile File Cart, Black",West,Corporate,2016-12-05,First Class,California,Storage,0.00,151.00,0.27,9,560.00,2016,12
Office Supplies,San Francisco,Victoria Wilson,Xerox,2016-12-02,CA-2014-116715,94122,Xerox 1940,West,Corporate,2016-12-05,First Class,California,Paper,0.00,54.00,0.49,2,110.00,2016,12
Office Supplies,San Francisco,Victoria Wilson,Xerox,2016-12-02,CA-2014-116715,94122,Xerox 1962,West,Corporate,2016-12-05,First Class,California,Paper,0.00,4.00,0.45,2,9.00,2016,12
Office Supplies,Charlottesville,Adam Shillingsburg,Newell,2016-12-02,US-2014-108063,22901,Newell 309,South,Consumer,2016-12-05,First Class,Virginia,Art,0.00,10.00,0.30,3,35.00,2016,12
Office Supplies,Houston,Joy Smith,Other,2016-12-02,US-2014-147221,77036,3.6 Cubic Foot Counter Height Office Refrigerator,Central,Consumer,2016-12-04,Second Class,Texas,Appliances,0.80,-766.00,-2.60,5,295.00,2016,12
Furniture,Houston,Joy Smith,Advantus,2016-12-02,US-2014-147221,77036,Advantus Panel Wall Acrylic Frame,Central,Consumer,2016-12-04,Second Class,Texas,Furnishings,0.60,-4.00,-0.43,4,9.00,2016,12
Office Supplies,Miami,Michael Kennedy,Bulldog,2016-12-02,CA-2014-164917,33180,Bulldog Vacuum Base Pencil Sharpener,South,Corporate,2016-12-07,Standard Class,Florida,Art,0.20,4.00,0.09,5,48.00,2016,12
Office Supplies,Los Angeles,Alice McCarthy,3-ring staple pack,2016-12-02,CA-2014-109701,90032,3-ring staple pack,West,Corporate,2016-12-03,Same Day,California,Binders,0.20,3.00,0.35,6,9.00,2016,12
Office Supplies,Los Angeles,Alice McCarthy,Other,2016-12-02,CA-2014-109701,90032,Satellite Sectional Post Binders,West,Corporate,2016-12-03,Same Day,California,Binders,0.20,23.00,0.33,2,69.00,2016,12
Office Supplies,Los Angeles,Alice McCarthy,Wirebound,2016-12-02,CA-2014-109701,90032,"Wirebound Message Book, 4 per Page",West,Corporate,2016-12-03,Same Day,California,Paper,0.00,5.00,0.49,2,11.00,2016,12
Office Supplies,Los Angeles,Alice McCarthy,Fellowes,2016-12-02,CA-2014-109701,90032,Fellowes Advanced Computer Series Surge Protectors,West,Corporate,2016-12-03,Same Day,California,Appliances,0.00,22.00,0.28,3,79.00,2016,12
Office Supplies,Los Angeles,Alice McCarthy,Prang,2016-12-02,CA-2014-109701,90032,Prang Dustless Chalk Sticks,West,Corporate,2016-12-03,Same Day,California,Art,0.00,5.00,0.50,6,10.00,2016,12
Office Supplies,Tampa,Daniel Byrd,Premier,2016-12-02,CA-2014-155089,33614,"Premier Elliptical Ring Binder, Black",South,Home Office,2016-12-06,Standard Class,Florida,Binders,0.70,-33.00,-0.73,5,46.00,2016,12
Office Supplies,Philadelphia,Giulietta Weimer,GBC,2016-12-02,CA-2014-155075,19140,GBC DocuBind 300 Electric Binding Machine,East,Consumer,2016-12-09,Standard Class,Pennsylvania,Binders,0.70,-463.00,-0.73,4,631.00,2016,12
Technology,Omaha,Juliana Krohn,ClearOne,2016-12-02,CA-2014-160885,68104,ClearOne CHATAttach 160 - speaker phone,Central,Consumer,2016-12-06,Standard Class,Nebraska,Phones,0.00,744.00,0.30,4,2480.00,2016,12
Technology,Oakland,Brenda Bowman,Anker,2016-12-02,CA-2014-102379,94601,Anker Astro 15000mAh USB Portable Charger,West,Corporate,2016-12-06,Standard Class,California,Phones,0.20,-8.00,-0.20,1,40.00,2016,12
Furniture,Oakland,Brenda Bowman,Office Star,2016-12-02,CA-2014-102379,94601,Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms,West,Corporate,2016-12-06,Standard Class,California,Chairs,0.20,43.00,0.04,9,1159.00,2016,12
Office Supplies,Oakland,Brenda Bowman,Panasonic,2016-12-02,CA-2014-102379,94601,Panasonic KP-380BK Classic Electric Pencil Sharpener,West,Corporate,2016-12-06,Standard Class,California,Art,0.00,45.00,0.25,5,180.00,2016,12
Furniture,Salem,Max Engle,Office Star,2016-12-02,CA-2014-143756,24153,Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat,South,Consumer,2016-12-05,First Class,Virginia,Chairs,0.00,168.00,0.24,2,702.00,2016,12
Office Supplies,Houston,Roy Phan,Other,2016-12-02,CA-2014-104108,77095,Manco Dry-Lighter Erasable Highlighter,Central,Corporate,2016-12-09,Standard Class,Texas,Art,0.20,2.00,0.18,5,12.00,2016,12
Office Supplies,Greensboro,Barry Gonzalez,Sanford,2016-12-02,CA-2014-165715,27405,Sanford 52201 APSCO Electric Pencil Sharpener,South,Consumer,2016-12-08,Standard Class,North Carolina,Art,0.20,2.00,0.08,1,33.00,2016,12
Office Supplies,Denver,Bill Stewart,Other,2016-12-02,US-2014-112347,80219,Letter Size Cart,West,Corporate,2016-12-06,Standard Class,Colorado,Storage,0.20,13.00,0.11,1,114.00,2016,12
Office Supplies,Denver,Bill Stewart,Other,2016-12-02,US-2014-112347,80219,Aluminum Screw Posts,West,Corporate,2016-12-06,Standard Class,Colorado,Binders,0.70,-24.00,-0.67,8,37.00,2016,12
Furniture,Denver,Bill Stewart,Hon,2016-12-02,US-2014-112347,80219,Hon 4-Shelf Metal Bookcases,West,Corporate,2016-12-06,Standard Class,Colorado,Bookcases,0.70,-364.00,-1.50,8,242.00,2016,12
Technology,Denver,Bill Stewart,Other,2016-12-02,US-2014-112347,80219,Seidio BD2-HK3IPH5-BK DILEX Case and Holster Combo for Apple iPhone 5/5s - Black,West,Corporate,2016-12-06,Standard Class,Colorado,Phones,0.20,5.00,0.10,2,50.00,2016,12
Furniture,Denver,Bill Stewart,Tenex,2016-12-02,US-2014-112347,80219,"Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped",West,Corporate,2016-12-06,Standard Class,Colorado,Furnishings,0.20,0.00,0.00,6,509.00,2016,12
